Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week,Purchased
4745,7/5/2019,male,100,silver,3,specialty,no,Not Reported,yes,5,1
4746,7/5/2019,male,100,white,3,swirl,no,Not Reported,yes,9,1
4747,7/5/2019,male,100,no preference,10,no preference,no,Not Reported,yes,10,0
4748,7/5/2019,female,100,blue,4,swirl,no,<50K,yes,9,0
4749,7/5/2019,male,100,silver,5,vanilla,yes,Not Reported,yes,5,0
4750,7/5/2019,male,100,white,4,chocolate,yes,Not Reported,yes,4,0
4751,7/5/2019,female,100,no preference,9,chocolate,yes,<50K,yes,9,1
4752,7/5/2019,male,100,black,0,chocolate,yes,Not Reported,yes,9,1
4753,7/5/2019,male,100,black,0,swirl,no,Not Reported,yes,5,0
4754,7/5/2019,male,100,white,4,chocolate,yes,Not Reported,yes,4,1
4755,7/5/2019,female,100,silver,6,chocolate,no,<50K,yes,10,1
4756,7/5/2019,male,100,silver,8,chocolate,no,Not Reported,yes,8,1
4757,7/5/2019,female,100,black,8,swirl,no,<50K,yes,10,0
4758,7/5/2019,male,100,no preference,0,chocolate,no,Not Reported,yes,1,0
4759,7/5/2019,male,100,no preference,10,swirl,yes,Not Reported,yes,10,0
4760,7/5/2019,male,100,red,6,vanilla,no,Not Reported,yes,6,0
4761,7/5/2019,female,100,no preference,2,no preference,no,<50K,yes,2,0
4762,7/5/2019,female,100,no preference,2,chocolate,no,<50K,yes,8,1
4763,7/5/2019,male,100,no preference,6,chocolate,yes,Not Reported,yes,6,0
4764,7/5/2019,female,100,silver,10,specialty,no,<50K,yes,10,0
4765,7/5/2019,male,100,black,5,swirl,yes,Not Reported,yes,5,1
4766,7/5/2019,male,100,no preference,9,swirl,yes,Not Reported,yes,9,0
4767,7/5/2019,male,100,no preference,8,vanilla,no,Not Reported,yes,8,0
4768,7/5/2019,male,100,black,4,specialty,no,Not Reported,yes,4,0
4769,7/5/2019,male,100,no preference,0,no preference,yes,Not Reported,yes,8,0
4770,7/5/2019,male,100,black,1,swirl,yes,Not Reported,yes,6,0
4771,7/5/2019,male,100,red,6,swirl,no,Not Reported,yes,6,0
4772,7/5/2019,male,100,black,7,chocolate,no,Not Reported,yes,8,1
4773,7/5/2019,male,100,white,10,no preference,no,Not Reported,yes,10,0
4774,7/5/2019,male,100,silver,3,vanilla,no,Not Reported,yes,4,0
4775,7/5/2019,male,100,red,2,swirl,yes,Not Reported,yes,9,1
4776,7/5/2019,male,100,blue,8,chocolate,no,Not Reported,yes,9,1
4777,7/5/2019,female,100,silver,10,swirl,no,<50K,yes,10,0
4778,7/5/2019,male,100,silver,0,swirl,no,Not Reported,yes,10,1
4779,7/5/2019,male,100,silver,10,no preference,yes,Not Reported,yes,10,1
4780,7/5/2019,male,100,red,10,vanilla,yes,Not Reported,yes,10,1
4781,7/5/2019,male,100,blue,10,swirl,yes,Not Reported,yes,10,1
4782,7/5/2019,male,100,blue,2,specialty,yes,Not Reported,yes,7,1
4783,7/5/2019,female,100,silver,9,swirl,yes,<50K,yes,9,1
4784,7/5/2019,male,100,no preference,5,specialty,yes,Not Reported,yes,7,0
4785,7/5/2019,female,100,no preference,4,specialty,yes,<50K,yes,9,0
4786,7/5/2019,male,100,white,7,swirl,yes,Not Reported,yes,7,1
4787,7/5/2019,female,100,silver,3,chocolate,no,<50K,yes,9,1
4788,7/5/2019,female,100,blue,5,swirl,yes,<50K,yes,10,0
4789,7/5/2019,female,100,blue,9,specialty,yes,<50K,yes,9,1
4790,7/5/2019,male,100,black,9,swirl,yes,Not Reported,yes,9,1
4791,7/5/2019,female,100,black,0,chocolate,yes,<50K,yes,10,0
4792,7/5/2019,male,100,silver,9,vanilla,no,Not Reported,yes,9,1
4793,7/5/2019,male,100,red,8,vanilla,no,Not Reported,yes,8,1
4794,7/5/2019,female,100,blue,3,vanilla,yes,<50K,yes,6,0
4795,7/5/2019,male,100,silver,4,vanilla,no,Not Reported,yes,4,0
4796,7/5/2019,male,100,red,8,vanilla,yes,Not Reported,yes,8,1
4797,7/5/2019,female,100,silver,1,vanilla,yes,<50K,yes,9,0
4798,7/5/2019,male,100,red,6,no preference,yes,Not Reported,yes,8,0
4799,7/5/2019,male,100,black,2,vanilla,yes,Not Reported,yes,3,0
4800,7/5/2019,male,100,white,6,vanilla,yes,Not Reported,yes,6,1
4801,7/5/2019,female,100,white,3,no preference,yes,<50K,yes,8,0
4802,7/5/2019,male,100,no preference,5,swirl,no,Not Reported,yes,5,0
4803,7/5/2019,male,100,red,5,vanilla,yes,Not Reported,yes,9,1
4804,7/5/2019,female,100,white,0,chocolate,yes,<50K,yes,5,0
4805,7/5/2019,male,100,blue,10,swirl,no,Not Reported,yes,10,1
4806,7/5/2019,male,100,silver,4,specialty,no,Not Reported,yes,4,0
4807,7/5/2019,female,100,black,1,swirl,no,<50K,yes,6,0
4808,7/5/2019,male,100,white,4,swirl,yes,Not Reported,yes,6,1
4809,7/5/2019,male,100,black,0,swirl,yes,Not Reported,yes,5,0
4810,7/5/2019,male,100,red,0,vanilla,no,Not Reported,yes,8,1
4811,7/5/2019,female,100,red,10,no preference,no,<50K,yes,10,0
4812,7/5/2019,female,100,silver,9,chocolate,yes,<50K,yes,9,1
4813,7/5/2019,male,100,white,2,specialty,yes,Not Reported,yes,7,1
4814,7/5/2019,female,100,blue,7,vanilla,yes,<50K,yes,10,1
4815,7/5/2019,male,100,no preference,0,no preference,no,Not Reported,yes,9,0
4816,7/5/2019,male,100,blue,9,no preference,yes,Not Reported,yes,10,1
4817,7/5/2019,male,100,white,8,vanilla,yes,Not Reported,yes,8,1
4818,7/5/2019,male,100,white,3,specialty,yes,Not Reported,yes,3,0
4819,7/5/2019,male,100,no preference,9,vanilla,no,Not Reported,yes,9,0
4820,7/5/2019,male,100,no preference,1,specialty,yes,Not Reported,yes,5,0
4821,7/5/2019,female,100,white,9,vanilla,yes,<50K,yes,9,1
4822,7/5/2019,male,100,red,2,no preference,no,Not Reported,yes,6,0
4823,7/5/2019,male,100,red,7,swirl,no,Not Reported,yes,10,1
4824,7/5/2019,female,100,blue,0,no preference,yes,<50K,yes,7,0
4825,7/5/2019,male,100,black,8,vanilla,no,Not Reported,yes,8,1
4826,7/5/2019,male,100,no preference,8,no preference,no,Not Reported,yes,9,0
4827,7/5/2019,male,100,black,9,swirl,no,Not Reported,yes,9,1
4828,7/5/2019,male,100,no preference,4,swirl,yes,Not Reported,yes,4,0
4829,7/5/2019,male,100,white,9,specialty,yes,Not Reported,yes,9,1
4830,7/5/2019,male,100,silver,6,no preference,yes,Not Reported,yes,7,0
4831,7/5/2019,female,100,no preference,1,no preference,yes,<50K,yes,2,0
4832,7/5/2019,male,100,white,3,vanilla,no,Not Reported,yes,5,0
4833,7/5/2019,female,100,silver,3,specialty,yes,<50K,yes,3,0
4834,7/5/2019,female,100,blue,9,chocolate,no,<50K,yes,10,1
4835,7/5/2019,male,100,red,1,specialty,yes,Not Reported,yes,2,1
4836,7/5/2019,female,100,black,1,vanilla,yes,<50K,yes,7,0
4837,7/5/2019,male,100,red,1,swirl,no,Not Reported,yes,4,1
4838,7/5/2019,male,100,red,2,specialty,no,Not Reported,yes,9,1
4839,7/5/2019,male,100,red,6,chocolate,no,Not Reported,yes,9,1
4840,7/5/2019,male,100,black,0,specialty,yes,Not Reported,yes,4,1
4841,7/5/2019,male,100,blue,8,vanilla,no,Not Reported,yes,8,1
4842,7/5/2019,male,100,silver,4,vanilla,yes,Not Reported,yes,4,1
4843,7/5/2019,male,100,black,3,vanilla,no,Not Reported,yes,3,0
4844,7/5/2019,female,100,white,4,vanilla,no,<50K,yes,6,1
4845,7/5/2019,male,100,silver,10,vanilla,yes,Not Reported,yes,10,1
4846,7/5/2019,female,100,red,5,specialty,yes,<50K,yes,9,0
4847,7/5/2019,male,100,white,8,chocolate,yes,Not Reported,yes,9,1
4848,7/5/2019,male,100,white,1,no preference,yes,Not Reported,yes,8,0
4849,7/5/2019,female,100,red,7,chocolate,no,<50K,yes,7,1
4850,7/5/2019,female,0,white,2,no preference,yes,<50K,yes,4,0
4851,7/5/2019,female,0,red,0,chocolate,no,<50K,yes,8,0
4852,7/5/2019,male,0,blue,10,no preference,yes,Not Reported,yes,10,0
4853,7/6/2019,female,0,red,4,specialty,no,<50K,yes,5,0
4854,7/6/2019,female,0,white,3,specialty,no,<50K,yes,7,0
4855,7/6/2019,male,0,no preference,5,swirl,yes,Not Reported,yes,8,0
4856,7/6/2019,female,100,no preference,4,chocolate,no,<50K,yes,4,1
4857,7/6/2019,female,100,red,7,vanilla,yes,<50K,yes,7,0
4858,7/6/2019,female,100,blue,2,vanilla,yes,<50K,yes,9,1
4859,7/6/2019,female,100,blue,10,swirl,no,<50K,yes,10,0
4860,7/6/2019,male,100,white,1,vanilla,yes,Not Reported,yes,2,0
4861,7/6/2019,female,100,black,5,chocolate,yes,<50K,yes,7,1
4862,7/6/2019,male,100,black,1,specialty,yes,Not Reported,yes,2,0
4863,7/6/2019,male,100,silver,3,swirl,no,Not Reported,yes,10,1
4864,7/6/2019,female,100,blue,0,vanilla,yes,<50K,yes,2,0
4865,7/6/2019,male,100,black,9,chocolate,no,Not Reported,yes,9,1
4866,7/6/2019,female,100,no preference,5,vanilla,no,<50K,yes,7,0
4867,7/6/2019,female,100,black,7,specialty,no,<50K,yes,7,0
4868,7/6/2019,male,100,blue,2,specialty,no,Not Reported,yes,4,1
4869,7/6/2019,male,100,silver,2,chocolate,no,Not Reported,yes,4,0
4870,7/6/2019,female,100,white,3,specialty,no,<50K,yes,7,0
4871,7/6/2019,male,100,black,7,swirl,no,Not Reported,yes,7,1
4872,7/6/2019,male,100,silver,1,swirl,yes,Not Reported,yes,1,0
4873,7/6/2019,male,100,blue,8,vanilla,no,Not Reported,yes,9,1
4874,7/6/2019,male,100,white,3,swirl,no,Not Reported,yes,9,1
4875,7/6/2019,male,100,red,6,specialty,yes,Not Reported,yes,7,0
4876,7/6/2019,female,100,red,1,no preference,yes,<50K,yes,3,0
4877,7/6/2019,male,100,red,9,vanilla,yes,Not Reported,yes,9,1
4878,7/6/2019,female,100,red,4,vanilla,yes,<50K,yes,6,0
4879,7/6/2019,female,100,no preference,0,swirl,no,<50K,yes,3,0
4880,7/6/2019,female,100,white,8,swirl,yes,<50K,yes,8,1
4881,7/6/2019,male,100,silver,0,swirl,no,Not Reported,yes,9,1
4882,7/6/2019,male,100,red,8,no preference,no,Not Reported,yes,9,0
4883,7/6/2019,female,100,red,8,swirl,no,<50K,yes,10,0
4884,7/6/2019,female,100,blue,6,swirl,yes,<50K,yes,9,0
4885,7/6/2019,female,100,blue,3,chocolate,no,<50K,yes,5,1
4886,7/6/2019,male,100,blue,1,chocolate,no,Not Reported,yes,4,1
4887,7/6/2019,male,100,no preference,5,no preference,no,Not Reported,yes,9,0
4888,7/6/2019,male,100,silver,8,specialty,yes,Not Reported,yes,8,1
4889,7/6/2019,male,100,white,0,vanilla,yes,Not Reported,yes,6,1
4890,7/6/2019,male,100,no preference,4,specialty,no,Not Reported,yes,9,0
4891,7/6/2019,male,100,red,3,swirl,yes,Not Reported,yes,3,1
4892,7/6/2019,male,100,red,4,swirl,no,Not Reported,yes,8,1
4893,7/6/2019,male,100,no preference,4,no preference,no,Not Reported,yes,4,0
4894,7/6/2019,male,100,no preference,3,no preference,yes,Not Reported,yes,10,0
4895,7/6/2019,male,100,white,7,vanilla,no,Not Reported,yes,7,0
4896,7/6/2019,male,100,silver,2,swirl,yes,Not Reported,yes,3,1
4897,7/6/2019,female,100,red,0,chocolate,no,<50K,yes,7,0
4898,7/6/2019,male,100,white,4,vanilla,yes,Not Reported,yes,6,0
4899,7/6/2019,female,100,blue,5,specialty,yes,<50K,yes,5,0
4900,7/6/2019,female,100,black,5,vanilla,yes,<50K,yes,10,1
4901,7/6/2019,male,100,black,2,chocolate,no,Not Reported,yes,8,1
4902,7/6/2019,male,100,blue,6,swirl,yes,Not Reported,yes,6,1
4903,7/6/2019,female,100,black,0,specialty,yes,<50K,yes,7,0
4904,7/6/2019,male,100,red,5,specialty,yes,Not Reported,yes,5,0
4905,7/6/2019,female,100,red,7,vanilla,no,<50K,yes,7,1
4906,7/6/2019,male,100,blue,2,specialty,yes,Not Reported,yes,5,0
4907,7/6/2019,female,100,red,5,vanilla,no,<50K,yes,5,1
4908,7/6/2019,male,100,silver,6,specialty,no,Not Reported,yes,6,1
4909,7/6/2019,male,100,red,9,no preference,no,Not Reported,yes,9,0
4910,7/6/2019,male,100,blue,9,swirl,yes,Not Reported,yes,9,1
4911,7/6/2019,female,100,silver,5,vanilla,yes,<50K,yes,8,1
4912,7/6/2019,male,100,red,7,chocolate,no,Not Reported,yes,8,1
4913,7/6/2019,male,100,no preference,0,chocolate,yes,Not Reported,yes,5,0
4914,7/6/2019,male,100,black,9,swirl,yes,Not Reported,yes,9,1
4915,7/6/2019,male,100,black,5,vanilla,no,Not Reported,yes,5,1
4916,7/6/2019,male,100,white,0,swirl,yes,Not Reported,yes,8,1
4917,7/6/2019,male,100,blue,3,swirl,yes,Not Reported,yes,9,1
4918,7/6/2019,female,100,no preference,5,swirl,yes,<50K,yes,5,0
4919,7/6/2019,male,100,silver,6,chocolate,no,Not Reported,yes,6,1
4920,7/6/2019,male,100,silver,1,swirl,yes,Not Reported,yes,4,1
4921,7/6/2019,male,100,blue,8,no preference,no,Not Reported,yes,10,0
4922,7/6/2019,female,100,black,4,chocolate,no,<50K,yes,4,1
4923,7/6/2019,female,100,blue,4,specialty,yes,<50K,yes,10,0
4924,7/6/2019,male,100,red,9,chocolate,yes,Not Reported,yes,9,1
4925,7/6/2019,male,100,white,10,specialty,yes,Not Reported,yes,10,1
4926,7/6/2019,female,100,silver,10,vanilla,no,<50K,yes,10,1
4927,7/6/2019,female,100,black,8,vanilla,no,<50K,yes,8,1
4928,7/6/2019,female,100,white,3,chocolate,yes,<50K,yes,4,1
4929,7/6/2019,female,100,red,10,swirl,yes,<50K,yes,10,1
4930,7/6/2019,female,100,blue,4,specialty,yes,<50K,yes,10,0
4931,7/6/2019,male,100,blue,8,no preference,yes,Not Reported,yes,8,1
4932,7/6/2019,female,100,no preference,6,vanilla,no,<50K,yes,7,0
4933,7/6/2019,male,100,black,9,specialty,yes,Not Reported,yes,9,1
4934,7/6/2019,male,100,black,2,no preference,no,Not Reported,yes,2,1
4935,7/6/2019,female,100,blue,7,swirl,yes,<50K,yes,7,0
4936,7/6/2019,female,100,white,2,no preference,no,<50K,yes,2,0
4937,7/6/2019,male,100,blue,5,vanilla,yes,Not Reported,yes,6,0
4938,7/6/2019,female,100,red,6,chocolate,no,<50K,yes,8,1
4939,7/6/2019,male,100,blue,5,chocolate,yes,Not Reported,yes,6,1
4940,7/6/2019,female,100,black,5,chocolate,yes,<50K,yes,6,1
4941,7/6/2019,male,100,white,3,specialty,yes,Not Reported,yes,6,1
4942,7/6/2019,female,100,no preference,1,swirl,no,<50K,yes,5,0
4943,7/6/2019,male,100,white,0,no preference,yes,Not Reported,yes,2,0
4944,7/6/2019,female,100,red,3,swirl,yes,<50K,yes,5,0
4945,7/6/2019,male,100,white,8,no preference,no,Not Reported,yes,8,0
4946,7/6/2019,female,100,red,6,swirl,yes,<50K,yes,6,0
4947,7/6/2019,male,100,blue,6,vanilla,yes,Not Reported,yes,6,0
4948,7/6/2019,male,100,white,2,no preference,no,Not Reported,yes,8,0
4949,7/6/2019,male,100,blue,1,vanilla,yes,Not Reported,yes,5,1
4950,7/6/2019,female,100,silver,10,vanilla,yes,<50K,yes,10,1
4951,7/6/2019,female,100,white,7,chocolate,no,<50K,yes,7,1
4952,7/6/2019,female,100,white,9,no preference,no,<50K,yes,9,0
4953,7/6/2019,male,100,black,2,chocolate,no,Not Reported,yes,5,1
4954,7/6/2019,male,100,silver,6,no preference,yes,Not Reported,yes,7,0
4955,7/6/2019,male,100,black,5,no preference,yes,Not Reported,yes,5,0
4956,7/6/2019,male,100,black,0,specialty,no,Not Reported,yes,5,1
4957,7/6/2019,female,100,silver,3,specialty,no,<50K,yes,3,0
4958,7/6/2019,female,100,silver,2,chocolate,yes,<50K,yes,4,1
4959,7/6/2019,male,100,white,8,swirl,yes,Not Reported,yes,8,1
4960,7/6/2019,male,100,silver,8,no preference,yes,Not Reported,yes,8,1
4961,7/6/2019,male,100,black,10,swirl,no,Not Reported,yes,10,1
4962,7/6/2019,male,100,silver,7,chocolate,no,Not Reported,yes,7,1
4963,7/6/2019,male,100,no preference,0,vanilla,no,Not Reported,yes,8,0
4964,7/6/2019,male,100,no preference,4,vanilla,no,Not Reported,yes,7,0
4965,7/6/2019,female,100,white,4,chocolate,yes,<50K,yes,8,1
4966,7/6/2019,male,100,silver,5,specialty,yes,Not Reported,yes,8,1
4967,7/6/2019,male,100,blue,6,specialty,yes,Not Reported,yes,6,1
4968,7/6/2019,female,100,blue,9,chocolate,no,<50K,yes,9,1
4969,7/6/2019,female,100,white,9,swirl,yes,<50K,yes,9,1
4970,7/6/2019,male,100,white,6,swirl,yes,Not Reported,yes,8,1
4971,7/6/2019,male,100,black,0,chocolate,yes,Not Reported,yes,5,1
4972,7/6/2019,male,100,silver,3,no preference,no,Not Reported,yes,3,0
4973,7/6/2019,male,100,white,6,no preference,yes,Not Reported,yes,7,0
4974,7/6/2019,male,100,silver,10,specialty,yes,Not Reported,yes,10,1
4975,7/6/2019,male,100,white,0,swirl,no,Not Reported,yes,3,1
4976,7/6/2019,male,100,blue,3,swirl,yes,Not Reported,yes,10,1
4977,7/6/2019,male,100,red,4,swirl,no,Not Reported,yes,10,1
4978,7/6/2019,female,100,silver,3,no preference,no,<50K,yes,7,0
4979,7/6/2019,male,100,blue,0,specialty,yes,Not Reported,yes,7,0
4980,7/6/2019,female,100,white,9,no preference,yes,<50K,yes,9,1
4981,7/6/2019,male,100,red,2,vanilla,yes,Not Reported,yes,9,1
4982,7/6/2019,male,100,blue,10,specialty,no,Not Reported,yes,10,1
4983,7/6/2019,female,100,red,2,specialty,yes,<50K,yes,2,0
4984,7/6/2019,female,100,black,5,specialty,no,<50K,yes,5,0
4985,7/6/2019,male,100,silver,8,specialty,yes,Not Reported,yes,8,1
4986,7/6/2019,female,100,blue,7,no preference,yes,<50K,yes,7,0
4987,7/6/2019,female,100,white,10,no preference,no,<50K,yes,10,0
4988,7/6/2019,male,100,no preference,10,vanilla,yes,Not Reported,yes,10,0
4989,7/6/2019,male,100,blue,1,swirl,no,Not Reported,yes,9,1
4990,7/6/2019,male,100,red,0,vanilla,yes,Not Reported,yes,10,1
4991,7/6/2019,male,100,black,2,specialty,no,Not Reported,yes,3,0
4992,7/6/2019,male,100,black,0,vanilla,no,Not Reported,yes,8,1
4993,7/6/2019,female,100,silver,3,chocolate,no,<50K,yes,8,1
4994,7/6/2019,female,100,black,7,chocolate,no,<50K,yes,7,1
4995,7/6/2019,male,100,silver,10,no preference,no,Not Reported,yes,10,0
4996,7/6/2019,male,100,no preference,9,swirl,yes,Not Reported,yes,9,0
4997,7/6/2019,male,100,red,5,vanilla,no,Not Reported,yes,5,0
4998,7/6/2019,male,100,white,9,no preference,yes,Not Reported,yes,9,1
4999,7/6/2019,male,100,red,9,vanilla,yes,Not Reported,yes,9,1
5000,7/6/2019,male,100,white,9,vanilla,yes,Not Reported,yes,10,1
5001,7/6/2019,male,100,white,0,chocolate,yes,Not Reported,yes,6,1
5002,7/6/2019,female,100,blue,8,no preference,yes,<50K,yes,8,1
5003,7/6/2019,male,100,blue,0,swirl,yes,Not Reported,yes,5,1
5004,7/6/2019,male,100,white,5,no preference,yes,Not Reported,yes,5,0
5005,7/6/2019,male,100,red,7,specialty,yes,Not Reported,yes,7,0
5006,7/6/2019,male,100,white,5,chocolate,yes,Not Reported,yes,8,1
5007,7/6/2019,female,100,red,1,no preference,yes,<50K,yes,3,0
5008,7/6/2019,male,100,white,2,vanilla,no,Not Reported,yes,9,1
5009,7/6/2019,female,100,silver,0,specialty,no,<50K,yes,3,0
5010,7/6/2019,female,100,silver,9,chocolate,no,<50K,yes,9,1
5011,7/6/2019,male,100,red,1,swirl,no,Not Reported,yes,8,1
5012,7/6/2019,male,100,no preference,1,chocolate,no,Not Reported,yes,8,0
5013,7/6/2019,male,100,silver,7,no preference,no,Not Reported,yes,9,0
5014,7/6/2019,male,100,red,10,vanilla,yes,Not Reported,yes,10,1
5015,7/6/2019,male,100,white,10,chocolate,no,Not Reported,yes,10,1
5016,7/6/2019,male,100,silver,6,vanilla,yes,Not Reported,yes,6,0
5017,7/6/2019,male,100,no preference,1,swirl,no,Not Reported,yes,10,0
5018,7/6/2019,female,100,blue,4,swirl,yes,<50K,yes,4,0
5019,7/6/2019,male,100,black,7,vanilla,no,Not Reported,yes,8,1
5020,7/6/2019,male,100,black,6,swirl,no,Not Reported,yes,6,0
5021,7/6/2019,male,100,white,10,chocolate,yes,Not Reported,yes,10,1
5022,7/6/2019,male,100,white,5,swirl,no,Not Reported,yes,5,1
5023,7/6/2019,male,100,no preference,9,specialty,no,Not Reported,yes,9,0
5024,7/6/2019,male,100,no preference,7,specialty,no,Not Reported,yes,7,0
5025,7/6/2019,male,100,silver,5,chocolate,no,Not Reported,yes,5,1
5026,7/6/2019,male,100,red,9,vanilla,yes,Not Reported,yes,9,1
5027,7/6/2019,male,100,black,0,specialty,yes,Not Reported,yes,4,1
5028,7/6/2019,male,100,black,9,chocolate,no,Not Reported,yes,9,1
5029,7/6/2019,male,100,red,8,specialty,yes,Not Reported,yes,8,1
5030,7/6/2019,male,100,blue,2,vanilla,yes,Not Reported,yes,5,0
5031,7/6/2019,male,100,white,9,vanilla,yes,Not Reported,yes,10,1
5032,7/6/2019,male,100,blue,6,vanilla,no,Not Reported,yes,9,1
5033,7/6/2019,male,100,red,6,specialty,no,Not Reported,yes,8,1
5034,7/6/2019,male,100,silver,1,chocolate,no,Not Reported,yes,7,1
5035,7/6/2019,male,100,red,9,no preference,no,Not Reported,yes,9,0
5036,7/6/2019,male,100,blue,3,vanilla,yes,Not Reported,yes,5,0
5037,7/6/2019,male,100,black,0,vanilla,yes,Not Reported,yes,5,1
5038,7/6/2019,female,100,white,8,chocolate,yes,<50K,yes,8,1
5039,7/6/2019,male,100,white,3,chocolate,yes,Not Reported,yes,6,1
5040,7/6/2019,male,100,white,9,swirl,no,Not Reported,yes,9,1
5041,7/6/2019,female,100,blue,8,specialty,no,<50K,yes,8,0
5042,7/6/2019,male,100,silver,9,no preference,yes,Not Reported,yes,9,1
5043,7/6/2019,female,100,white,10,chocolate,no,<50K,yes,10,1
5044,7/6/2019,male,100,black,5,swirl,no,Not Reported,yes,6,1
5045,7/6/2019,male,100,no preference,0,swirl,no,Not Reported,yes,2,0
5046,7/6/2019,male,100,black,1,vanilla,yes,Not Reported,yes,1,1
5047,7/6/2019,male,100,red,3,swirl,yes,Not Reported,yes,4,0
5048,7/6/2019,female,100,black,5,swirl,yes,<50K,yes,6,0
5049,7/6/2019,female,100,no preference,6,vanilla,no,<50K,yes,8,1
5050,7/6/2019,male,100,black,5,vanilla,no,Not Reported,yes,7,1
5051,7/6/2019,male,100,black,6,no preference,yes,Not Reported,yes,8,0
5052,7/6/2019,female,100,black,5,chocolate,yes,<50K,yes,6,1
5053,7/6/2019,male,100,blue,1,vanilla,yes,Not Reported,yes,2,0
5054,7/6/2019,female,100,blue,7,no preference,no,<50K,yes,9,0
5055,7/6/2019,female,100,silver,9,specialty,yes,<50K,yes,9,1
5056,7/6/2019,male,100,silver,10,swirl,no,Not Reported,yes,10,1
5057,7/6/2019,female,100,red,4,chocolate,yes,<50K,yes,6,1
5058,7/6/2019,female,100,silver,1,vanilla,yes,<50K,yes,3,0
5059,7/6/2019,male,100,no preference,4,no preference,no,Not Reported,yes,8,0
5060,7/6/2019,female,100,black,6,chocolate,yes,<50K,yes,6,1
5061,7/6/2019,female,100,red,6,no preference,yes,<50K,yes,6,0
5062,7/6/2019,male,100,silver,10,vanilla,yes,Not Reported,yes,10,1
5063,7/6/2019,male,100,red,3,specialty,yes,Not Reported,yes,3,1
5064,7/6/2019,female,100,no preference,1,specialty,yes,<50K,yes,2,0
5065,7/6/2019,male,100,silver,3,no preference,no,Not Reported,yes,3,1
5066,7/6/2019,male,100,red,7,swirl,yes,Not Reported,yes,7,0
5067,7/6/2019,male,100,silver,1,chocolate,yes,Not Reported,yes,7,1
5068,7/6/2019,male,100,blue,1,vanilla,no,Not Reported,yes,5,0
5069,7/6/2019,female,100,blue,7,vanilla,yes,<50K,yes,7,1
5070,7/6/2019,male,100,black,2,specialty,no,Not Reported,yes,2,1
